Drug,Age,Condition,Date,EaseofUse,Satisfaction,Sex,UsefulCount,Effectiveness
azor, ,High Blood Pressure,7/13/10,3,3, ,0,3
azor, ,High Blood Pressure,6/4/10,4,4, ,0,4
azor, ,High Blood Pressure,4/13/10,5,5, ,0,5
azor, ,High Blood Pressure,3/30/08,5,5,Female,0,1
azulfidine,25-34,Psoriasis associated with Arthritis,11/29/10,2,1,Female,0,1
azurette,13-18,Other,12/3/10,5,2,Female,0,4
azurette,25-34,Disease of Ovaries with Cysts,3/12/11,4,5,Female,0,5
"b-12 tablet,disintegrating",25-34,Prevention of Vitamin B12 Deficiency,1/13/15,2,4,Male,2,5
back pain-off,19-24,Pain,4/27/14,1,1,Male,3,1
baclofen,25-34,Other,3/30/08,5,4,Male,45,4
baclofen,45-54,Other,12/15/11,4,2,Female,6,2
baclofen, ,Other,9/28/12,3,2, ,0,3
baclofen, ,Muscle Spasms caused by a Spinal Disease,6/30/11,4,1, ,0,1
baclofen, ,Abnormal Movements of Face Muscles and Tongue,6/20/10,4,4, ,0,4
baclofen,19-24,Other,2/20/09,5,5,Female,1,5
baclofen,25-34,Other,9/21/12,4,4,Female,0,4
baclofen,25-34,Other,12/6/12,5,3,Female,0,3
baclofen,25-34,Other,12/29/09,3,3,Female,1,4
baclofen,25-34,Muscle Spasms caused by a Spinal Disease,8/21/09,5,5,Female,0,5
baclofen,25-34,Muscle Spasms caused by a Spinal Disease,11/26/08,5,5,Male,0,4
baclofen,25-34,Abnormal Movements of Face Muscles and Tongue,8/28/08,5,4,Male,3,4
bactrim,25-34,Infection of Urinary Tract due to Enterobacter Cloacae,8/25/11,5,5,Female,0,5
bactrim,25-34,Infection due to Chlamydiae Species Bacteria,2/26/11,4,1,Female,0,1
bactrim,25-34,Middle Ear Infection,1/18/09,4,3,Female,0,3
bactrim ds, ,Gonorrhea Infection of the Throat,5/13/16,1,1, ,0,1
bactrim ds, ,Skin Infection,2/2/11,3,1, ,1,1
bactrim ds, ,Sinus Irritation and Congestion,1/10/10,4,4, ,2,4
bactrim ds, ,Infection of Bone,9/3/09,3,3, ,0,2
bactrim ds,19-24,Bacterial Urinary Tract Infection,2/17/09,5,4,Female,0,4
bactrim ds,25-34,Prevention of Toxoplasmosis,9/6/08,4,3,Female,0,2
bactrim ds,25-34,Skin Infection,11/3/07,5,5,Female,3,5
bactroban cream,12-Jul,Other,3/18/10,4,5,Male,4,5
bactroban cream, ,Infection of the Skin caused by Staphylococcus Aureus,2/21/08,4,4,Female,4,5
bactroban cream,25-34,Infection of the Skin caused by Staphylococcus Aureus,11/30/07,5,5,Female,15,5
balziva, ,Birth Control,12/17/07,5,5, ,0,5
balziva,19-24,Birth Control,2/13/17,5,5,Female,0,5
balziva,19-24,Birth Control,6/26/16,5,5,Female,0,5
beano,13-18,Other,3/3/09,4,4,Male,4,4
belladonna-phenobarbital,25-34,Other,6/2/13,1,1,Female,1,1
belviq xr, ,Other,9/19/17,5,5, ,0,5
benadryl, ,Chronic Trouble Sleeping,9/11/10,3,3, ,4,3
benadryl, ,Hives,2/21/10,3,2, ,0,2
benadryl, ,Chronic Trouble Sleeping,1/5/08,5,4, ,3,5
benadryl, ,Allergic Conjunctivitis,12/20/07,5,5,Female,1,5
benadryl, ,Chronic Trouble Sleeping,11/5/07,5,5, ,12,5
benadryl, ,Chronic Trouble Sleeping,10/28/07,5,5, ,9,5
benadryl,0-2,Stuffy Nose,8/4/12,4,2,Male,0,2
benadryl,0-2,Allergic Conjunctivitis,7/4/08,5,5,Male,2,5
benadryl,19-24,Chronic Trouble Sleeping,1/5/08,5,5,Female,3,5
benadryl allergy, ,Other,8/23/09,5,5,Female,0,5
benadryl allergy,25-34,Chronic Trouble Sleeping,5/31/09,4,4,Female,4,4
benazepril hcl, ,High Blood Pressure,2/11/10,4,4, ,0,4
benazepril-hydrochlorothiazide, ,High Blood Pressure,11/1/09,3,2, ,1,2
benazepril-hydrochlorothiazide,0-2,Chronic Heart Failure,4/6/11,3,2,Female,0,3
benazepril-hydrochlorothiazide,19-24,Other,10/13/10,2,2,Female,0,2
benefiber sugar free (dextrin) 3 gram/3.8 gram oral powder, ,Incomplete or Infrequent Bowel Movements,4/20/13,5,3, ,0,3
beneprotein oral powder,19-24,Other,2/25/14,4,4,Female,2,4
benicar,65-74,High Blood Pressure,1/2/11,5,3,Male,2,5
benicar,55-64,High Blood Pressure,5/26/09,5,5,Female,4,5
benicar, ,High Blood Pressure,4/17/12,5,5, ,1,5
benicar, ,High Blood Pressure,12/31/09,3,3, ,0,3
benicar, ,High Blood Pressure,12/20/09,3,2, ,0,3
benicar, ,High Blood Pressure,5/28/09,5,4, ,1,4
benicar, ,High Blood Pressure,2/2/11,3,3, ,0,3
benicar,25-34,High Blood Pressure,1/11/09,5,3,Male,3,4
benicar,25-34,High Blood Pressure,2/2/11,5,5,Female,0,5
benicar,25-34,High Blood Pressure,11/20/10,5,5,Female,1,5
benicar hct, ,High Blood Pressure,12/7/09,4,5, ,0,3
benicar hct, ,High Blood Pressure,12/9/07,5,5, ,2,5
benicar hct, ,High Blood Pressure,9/4/08,5,5, ,1,4
benicar hct,25-34,High Blood Pressure,2/6/10,5,4,Female,0,4
benicar hct,25-34,High Blood Pressure,1/2/08,4,5,Female,4,5
bensal hp ointment, ,Fungal Infection of the Skin with Yellow Patches,12/11/14,5,5, ,0,5
bentyl, ,Other,10/29/09,5,5, ,0,5
bentyl, ,Other,10/31/08,5,3, ,1,3
bentyl, ,Irritable Colon,11/20/07,3,3, ,0,3
bentyl,19-24,Irritable Colon,11/4/11,2,1,Female,1,2
bentyl,25-34,Irritable Colon,9/11/12,5,4,Female,1,4
bentyl,25-34,Irritable Colon,3/24/09,5,5,Female,0,5
bentyl,25-34,Other,7/15/09,5,1,Female,0,1
bentyl,25-34,Irritable Colon,6/26/09,5,3,Female,0,2
bentyl,25-34,Irritable Colon,12/27/07,4,4,Female,1,4
bentyl,25-34,Irritable Colon,11/19/07,5,3,Female,0,4
benzaclin gel,19-24,Acne,10/20/07,5,5,Female,4,5
benzonatate,65-74,Cough,11/15/13,5,5,Female,2,5
benzonatate, ,Cough,12/14/16,5,1,Female,2,1
benzonatate, ,Cough,12/11/10,3,3,Female,0,2
benzonatate, ,Cough,9/28/08,5,5, ,1,4
benzonatate,19-24,Cough,12/2/11,4,3,Female,1,3
benzonatate,19-24,Cough,11/4/08,5,5,Female,0,4
benzonatate,25-34,Cough,3/18/18,5,4,Female,0,4
benzonatate,25-34,Cough,12/5/15,5,1,Female,0,1
benzonatate,25-34,Cough,7/29/10,2,2,Female,1,2
benzonatate,25-34,Other,2/15/09,3,4,Male,0,3
benzonatate,25-34,Cough,9/23/08,5,3,Female,1,3
benzonatate,25-34,Cough,1/7/08,5,1,Female,0,1
benzonatate,25-34,Cough,12/28/07,5,4,Female,1,4
benzonatate,25-34,Cough,12/6/07,5,5,Female,0,5
benzonatate,25-34,Cough,11/27/07,5,5,Female,1,5
benzonatate,25-34,Cough,11/7/07,5,4,Female,2,4
benzoyl peroxide gel,13-18,Acne,5/15/14,4,4,Male,0,4
benzoyl peroxide gel,13-18,Acne,2/25/13,5,2,Male,0,3
benzoyl peroxide gel,25-34,Other,6/8/09,1,1,Female,0,1
benzphetamine hcl, ,Other,10/23/10,4,1, ,0,1
benztropine mesylate, ,Other,5/15/16,5,3,Female,4,3
benztropine mesylate,25-34,Other,10/29/11,1,1,Male,3,1
benztropine mesylate,25-34,Other,7/11/10,2,3,Female,2,2
berinert kit,25-34,Inherited Disorder of Continuing Episodes of Swelling,12/24/10,3,5,Female,0,5
betaine hcl,19-24,Other,5/17/12,5,1,Male,1,1
"betamethasone dipropionate aerosol, spray with pump", ,Contact Dermatitis,2/15/08,5,5, ,3,4
betamethasone dipropionate cream, ,Contact Dermatitis,2/15/08,5,5, ,3,4
betaseron vial, ,Multiple Sclerosis,12/27/07,5,4, ,2,4
betaseron vial,25-34,Multiple Sclerosis,4/11/09,2,3,Female,0,4
betaseron vial,25-34,Multiple Sclerosis,11/3/08,4,4,Female,0,4
betaseron vial,25-34,Multiple Sclerosis,9/23/07,3,2,Female,3,3
betimol drops, ,Increased Pressure in the Eye,11/22/08,4,4,Female,13,4
beyaz, ,Birth Control,1/13/11,3,3, ,0,3
beyaz, ,Birth Control,10/20/11,5,2, ,0,3
beyaz,19-24,Acne,8/23/13,5,5,Female,1,5
bicalutamide, ,Advanced Form of Prostate Cancer,4/2/08,5,5, ,21,5
bijuva, ,"""Change of Life"" Signs",1/14/20,5,5,Female,2,5
bioflex, ,Other,6/14/10,3,3, ,9,3
bisacodyl,19-24,Incomplete or Infrequent Bowel Movements,4/24/17,5,5,Female,3,4
boric acid (bulk) powder,19-24,Other,12/15/09,3,4,Female,0,4
"bortezomib solution, reconstituted (recon soln)", ,Multiple Myeloma,10/1/07,5,5, ,3,5
bp 10-1 cleanser,19-24,Acne,10/27/09,5,5,Female,1,5
brevicon,25-34,Birth Control,4/1/09,3,2,Female,1,4
bromfed dm,13-18,Cold Symptoms,2/18/14,4,4,Female,0,5
bromi-lotion lotion,25-34,Excessive Sweating,8/31/16,5,5,Female,1,5
bromocriptine mesylate, ,Neuroleptic Malignant Syndrome,8/4/11,1,1, ,0,2
bromocriptine tablet, ,Neuroleptic Malignant Syndrome,8/4/11,1,1, ,0,2
bronkaid dual action, ,Other,5/4/08,5,5,Female,20,5
brotapp dm,0-2,Cold Symptoms,3/30/16,4,3,Female,0,2
bupap,25-34,Tension Headache,9/26/12,5,5,Female,0,5
bupap,25-34,Tension Headache,1/27/11,5,4,Female,0,4
bupap,25-34,Tension Headache,12/10/09,5,5,Female,3,5
buprenex 0.3 mg/ml injection solution opioid analgesics- ir (with all antitussive opiates), ,Additional Agent to Induce General Anesthesia,5/7/09,5,5,Female,1,5
buprenorphine 2.1 mg-naloxone 0.3 mg buccal film,25-34,Symptoms from Stopping Treatment with Opioid Drugs,4/14/18,5,4,Male,0,5
buprenorphine hcl 0.3 mg/ml injection syringe opioid analgesics- ir (with all antitussive opiates),25-34,Other,11/7/09,2,3,Female,0,1
"buprenorphine hcl tablet, sublingual",19-24,Narcotic Addiction,12/15/12,5,5,Female,1,5
"buprenorphine hcl tablet, sublingual",25-34,Narcotic Addiction,7/12/12,5,5,Male,1,5
"buprenorphine hcl tablet, sublingual",25-34,Narcotic Addiction,10/4/11,5,5,Female,2,5
"buprenorphine hcl tablet, sublingual",25-34,Narcotic Addiction,6/7/11,5,5,Female,2,5
"buprenorphine-naloxone film, medicated", ,Prevention of Opiate Drug Abuse,10/29/14,5,5,Female,0,5
"buprenorphine-naloxone film, medicated",25-34,Other,12/18/13,4,4,Female,0,5
"buprenorphine-naloxone film, medicated",25-34,Narcotic Addiction,7/31/13,5,5,Female,6,5
"buprenorphine-naloxone tablet, sublingual", ,Prevention of Opiate Drug Abuse,10/29/14,5,5,Female,0,5
"buprenorphine-naloxone tablet, sublingual",25-34,Other,12/18/13,4,4,Female,0,5
"buprenorphine-naloxone tablet, sublingual",25-34,Narcotic Addiction,7/31/13,5,5,Female,6,5
bupropion (bulk) 100 % powder,13-18,Other,5/3/10,1,1,Female,1,2
"bupropion hbr tablet, extended release 24 hr", ,Depression,10/6/10,4,4,Male,1,4
bupropion hcl, ,Depressed Mood Disorder Occurring Every Year at the Same Time,7/18/12,4,4, ,0,3
bupropion hcl, ,Bipolar Depression,5/29/08,2,3,Male,0,1
bupropion hcl,19-24,Depression,7/3/09,4,4,Female,0,4
bupropion hcl,25-34,Depression,9/10/13,5,3,Female,3,3
"bupropion hcl sr tablet, extended release", ,Depressed Mood Disorder Occurring Every Year at the Same Time,7/18/12,4,4, ,0,3
"bupropion hcl sr tablet, extended release", ,Bipolar Depression,5/29/08,2,3,Male,0,1
"bupropion hcl sr tablet, extended release",19-24,Depression,7/3/09,4,4,Female,0,4
"bupropion hcl sr tablet, extended release",25-34,Depression,9/10/13,5,3,Female,3,3
bupropion xl, ,Depressed Mood Disorder Occurring Every Year at the Same Time,7/18/12,4,4, ,0,3
bupropion xl, ,Bipolar Depression,5/29/08,2,3,Male,0,1
bupropion xl,19-24,Depression,7/3/09,4,4,Female,0,4
bupropion xl,25-34,Depression,9/10/13,5,3,Female,3,3
butalb-caff-acetaminoph-codein,25-34,Tension Headache,12/27/15,5,5,Female,2,4
butalbital-acetaminophen-caffe, ,Migraine Headache,6/20/13,5,5,Male,1,5
butalbital-acetaminophen-caffe, ,Migraine Headache,7/15/12,5,5,Female,1,5
butalbital-acetaminophen-caffe, ,Migraine Headache,2/10/10,5,5,Male,0,5
butalbital-acetaminophen-caffe,19-24,Migraine Headache,9/25/13,5,5,Female,0,4
butalbital-acetaminophen-caffe,25-34,Migraine Headache,9/10/13,5,5,Female,1,5
butalbital-acetaminophen-caffe,25-34,Migraine Headache,11/1/12,2,2,Female,0,2
butalbital-acetaminophen-caffe,25-34,Migraine Headache,10/23/11,2,2,Female,0,2
butalbital-acetaminophen-caffe,25-34,Migraine Headache,6/2/11,5,4,Female,1,4
butalbital-acetaminophen-caffe,25-34,Migraine Headache,3/28/10,5,5,Female,0,5
butalbital-acetaminophen-caffe,25-34,Migraine Headache,2/11/10,3,2,Female,0,2
butalbital-acetaminophen-caffe,25-34,Migraine Headache,2/2/10,4,4,Female,0,4
butalbital-aspirin-caffeine, ,Other,1/25/08,5,2, ,1,2
butalbital-aspirin-caffeine,25-34,Migraine Headache,2/2/10,5,5,Female,0,5
butalbital-aspirin-caffeine,25-34,Migraine Headache,8/23/08,5,5,Female,0,5
"butorphanol tartrate spray, non-aerosol",25-34,Migraine Headache,5/29/08,5,4,Male,3,4
butorphanol tartrate vial,25-34,Pain,9/26/07,4,5,Female,3,5
"butrans patch, transdermal weekly",25-34,Chronic Pain,2/21/12,5,4,Female,8,5
byetta pen injector, ,Additional Medication for Diabetes Type 2,9/22/09,3,1,Male,1,1
bystolic, ,Other,2/24/08,3,3, ,2,3
bystolic, ,High Blood Pressure,11/6/13,5,4, ,0,4
bystolic, ,Ventricular Rate Control in Atrial Fibrillation,8/12/12,4,4, ,1,4
bystolic, ,High Blood Pressure,7/2/12,5,5,Female,1,5
bystolic, ,High Blood Pressure,9/5/11,3,3, ,1,3
bystolic, ,High Blood Pressure,3/22/10,5,5, ,2,5
bystolic, ,High Blood Pressure,10/24/09,3,3, ,2,3
bystolic, ,High Blood Pressure,10/6/09,5,5, ,3,5
bystolic, ,High Blood Pressure,9/26/09,5,5, ,1,5
bystolic, ,High Blood Pressure,4/18/09,5,3, ,0,4
bystolic,25-34,High Blood Pressure,10/24/08,5,5,Female,2,5
bystolic,25-34,High Blood Pressure,9/27/13,4,4,Female,1,4
bystolic,25-34,High Blood Pressure,6/28/10,5,5, ,3,4
cabergoline, ,Increased Levels of Prolactin in the Blood,11/23/07,4,4, ,7,4
cabergoline,19-24,Increased Levels of Prolactin in the Blood,3/9/10,4,3,Female,0,4
caduet, ,Combined High Blood Cholesterol and Triglyceride Level,6/22/09,5,5, ,0,5
calcium chloride syringe, ,Imbalance in Body Salts like Potassium and Sodium,11/11/09,4,2, ,0,3
caltrate 600 + d,13-18,Other,10/28/13,4,3,Male,3,4
camptosar vial, ,Cancer of Large Intestine,2/22/10,4,4, ,0,4
capecitabine, ,Lymph Node Positive Colon Cancer,6/20/09,3,3, ,1,3
caprelsa, ,Other,8/30/11,4,4, ,0,4
carafate, ,Stress Ulcer Prevention,5/18/11,5,5, ,0,5
carafate, ,Other,10/20/09,3,5, ,2,5
"carafate suspension, (final dose form)", ,Stress Ulcer Prevention,5/18/11,5,5, ,0,5
"carafate suspension, (final dose form)", ,Other,10/20/09,3,5, ,2,5
carbatrol,19-24,Tonic-Clonic Epilepsy,2/5/10,5,5,Male,0,5
carbatrol,19-24,Other,11/12/07,4,1,Female,2,1
carboprost tromethamine 250 mcg/ml intramuscular solution abortifacients, ,Other,1/7/11,3,3, ,5,3
carboprost tromethamine 250 mcg/ml intramuscular solution abortifacients, ,Abortion,2/6/08,4,4,Male,1,4
cardizem cd, ,Ventricular Rate Control in Atrial Fibrillation,10/14/09,3,3,Male,0,3
carisoprodol, ,Backache,3/30/14,2,3, ,0,2
carisoprodol, ,Backache,8/29/12,2,4, ,0,3
carisoprodol, ,Muscle Spasm,6/7/12,5,4, ,3,3
carisoprodol, ,Muscle Spasm,5/3/12,5,5, ,5,5
carisoprodol, ,Backache,4/1/11,5,5, ,0,4
carisoprodol, ,Muscle Spasm,5/7/10,3,3, ,5,3
carisoprodol, ,Backache,11/26/09,5,5, ,0,5
carisoprodol, ,Other,5/28/09,5,5,Female,0,5
carisoprodol, ,Backache,4/26/09,2,2, ,0,2
carisoprodol, ,Muscle Spasm,6/16/08,5,5, ,2,5
carisoprodol,19-24,Backache,3/25/09,5,3,Female,2,3
carvedilol, ,High Blood Pressure,9/20/13,3,3, ,0,2
carvedilol, ,Prevention of Recurrent Atrial Fibrillation,5/2/12,4,1, ,0,2
carvedilol, ,Severe Heart Failure,9/14/08,5,5,Male,6,4
carvedilol,19-24,High Blood Pressure,5/24/13,4,2,Female,0,2
catapres,6-Mar,Attention Deficit Disorder with Hyperactivity,1/8/10,5,5,Male,0,3
catapres, ,High Blood Pressure,3/24/13,2,1,Male,0,2
caverject vial, ,Inability to have an Erection,9/7/08,5,5, ,11,5
cefdinir, ,Middle Ear Infection,3/24/08,3,1, ,0,3
cefdinir, ,Pediatric Fever without a Source,2/2/08,4,1, ,0,1
cefdinir capsule, ,Middle Ear Infection,3/24/08,3,1, ,0,3
cefdinir capsule, ,Pediatric Fever without a Source,2/2/08,4,1, ,0,1
cefprozil,13-18,Skin Infection,7/19/10,5,3,Female,0,3
"cefprozil suspension, reconstituted",13-18,Skin Infection,7/19/10,5,3,Female,0,3
cefuroxime, ,Acute Inflammation of the Maxillary Sinus,5/14/16,3,1, ,3,1
cefuroxime, ,Strep Throat,12/28/07,1,1, ,0,1
cefuroxime,0-2,Urinary Tract Infection caused by Klebsiella Bacteria,6/7/09,1,1, ,0,1
cefuroxime,19-24,Bacterial Urinary Tract Infection,10/24/09,1,1,Female,0,1
celebrex, ,Rheumatoid Arthritis,1/12/11,5,2, ,0,1
celebrex, ,Pain,11/16/10,4,2, ,0,3
celebrex, ,Joint Inflammatory Disease in Children and Young Adults,5/13/10,5,5, ,1,4
celebrex, ,Rheumatoid Arthritis,1/8/10,2,1, ,1,1
celebrex, ,Pain,1/5/13,3,3, ,0,3
celebrex, ,Other,6/13/09,4,3, ,0,3
celebrex, ,Other,12/15/08,2,2, ,0,2
celebrex, ,Pain,9/26/08,2,2, ,0,2
celebrex, ,Rheumatoid Arthritis,6/3/08,4,4, ,0,3
celebrex, ,Rheumatoid Arthritis,3/23/08,5,5, ,1,3
celebrex, ,Joint Inflammatory Disease in Children and Young Adults,12/29/07,5,5, ,2,5
celebrex, ,Rheumatoid Arthritis,11/2/07,5,5, ,0,5
celexa, ,Depression,11/23/07,5,5, ,3,5
celexa, ,Panic Disorder,10/21/07,5,5, ,4,5
celexa, ,Depression,10/15/07,4,2,Male,5,2
celexa, ,Depression,10/8/07,4,5, ,8,5
celexa, ,Depression,9/21/07,5,5, ,7,5
celexa, ,Depression,9/18/07,3,3, ,2,3
celexa, ,Posttraumatic Stress Syndrome,8/3/13,5,5,Male,0,5
celexa, ,Depression,7/28/13,5,5, ,4,5
celexa, ,Depression,9/15/11,4,4, ,1,4
celexa, ,Depression,2/15/09,5,1, ,0,3
celexa, ,Other,2/10/09,5,5, ,0,5
celexa, ,Depression,1/8/11,5,5, ,0,5
celexa, ,Posttraumatic Stress Syndrome,12/16/08,4,4, ,1,4
celexa, ,Repeated Episodes of Anxiety,9/26/10,4,4,Female,0,4
celexa, ,Depression,12/17/07,5,3, ,1,3
celexa, ,Repeated Episodes of Anxiety,8/1/08,4,4,Male,0,3
celexa, ,Depression,5/29/08,4,4,Female,1,4
celexa, ,Depression,8/8/10,4,3, ,1,4
celexa, ,Depression,1/9/08,5,3, ,0,4
celexa, ,Repeated Episodes of Anxiety,12/23/07,2,3,Female,1,1
celexa,13-18,Depression,1/6/18,5,2,Female,8,3
celexa,13-18,Depression,9/4/14,5,4,Female,4,3
celexa,13-18,Depression,5/15/10,5,4,Female,0,4
celexa,13-18,Depression,4/14/10,4,4,Female,0,3
celexa,13-18,Panic Disorder,3/31/11,4,2,Female,0,3
celexa,19-24,Repeated Episodes of Anxiety,9/4/12,5,5,Female,0,5
celexa,19-24,Depression,10/7/09,5,4,Female,0,3
celexa,19-24,Depression,1/9/14,5,3,Male,3,3
celexa,19-24,Depression,4/16/10,5,5,Female,2,5
celexa,19-24,Major Depressive Disorder,8/23/13,5,2,Female,0,3
celexa,19-24,Depression,12/14/09,5,5,Female,2,5
celexa,19-24,Posttraumatic Stress Syndrome,7/4/09,5,2,Female,0,2
celexa,19-24,Panic Disorder,4/26/09,5,5,Female,1,5
celexa,19-24,Bipolar Depression,10/16/11,2,1,Female,1,3
celexa,19-24,Depression,3/15/09,5,5,Female,2,5
celexa,19-24,Depression,3/29/11,5,4,Female,2,4
celexa,19-24,Bipolar Depression,12/4/08,5,4,Male,1,3
celexa,19-24,Depression,11/12/08,2,1,Female,0,3
celexa,19-24,Depression,10/31/08,5,4,Female,0,3
celexa,19-24,Bipolar Depression,9/9/10,5,2,Female,0,3
celexa,19-24,Depression,8/7/10,4,3,Female,0,3
celexa,19-24,Depression,7/24/10,4,2,Female,1,3
cellcept, ,Diffuse Proliferative Lupus Nephritis-A Kidney Disease,12/3/07,4,4, ,5,4
cellcept,13-18,Diffuse Proliferative Lupus Nephritis-A Kidney Disease,11/21/08,4,4,Female,0,4
"cellcept suspension, reconstituted", ,Diffuse Proliferative Lupus Nephritis-A Kidney Disease,12/3/07,4,4, ,5,4
"cellcept suspension, reconstituted",13-18,Diffuse Proliferative Lupus Nephritis-A Kidney Disease,11/21/08,4,4,Female,0,4
cellcept vial,13-18,Other,10/7/08,5,5,Female,1,5
centany ointment, ,Inflammation of a Hair Follicle,9/23/07,5,5, ,4,5
centrum specialist heart,19-24,Lack in Vitamins,2/4/15,3,3,Male,0,3
cephalexin, ,Strep Throat and Tonsillitis,8/23/08,5,5, ,3,5
cephalexin, ,Middle Ear Infection,4/9/08,5,3, ,3,3
cephalexin, ,Other,10/17/07,5,5, ,5,5
cephalexin,19-24,Infection of a Joint,1/8/13,4,5,Male,0,3
cetirizine hcl, ,Seasonal Runny Nose,1/24/11,5,5, ,4,5
cetirizine hcl, ,Inflammation of the Nose due to an Allergy,8/22/08,5,4, ,1,3
cetylpyridinium chloride crystals, ,Other,12/23/15,5,5,Male,0,5
chamosyn ointment,19-24,Other,10/4/11,1,1,Female,0,1
chantix,55-64,Stop Smoking,6/26/08,5,5,Female,5,5
chantix, ,Stop Smoking,10/1/07,5,5, ,5,5
chantix, ,Stop Smoking,9/22/07,5,5, ,9,5
chantix, ,Stop Smoking,8/7/08,3,1, ,0,5
chantix, ,Stop Smoking,6/24/08,5,5,Female,2,5
chantix, ,Stop Smoking,1/19/10,5,3, ,0,5
chantix, ,Stop Smoking,12/9/09,5,1,Male,1,5
chantix,19-24,Stop Smoking,12/13/18,5,5,Male,2,5
chantix,19-24,Stop Smoking,10/21/08,2,2,Male,0,3
chantix continuing month box 1 mg tablet, ,Stop Smoking,9/24/17,4,5, ,0,4
"charcoal, activated", ,Other,3/3/10,2,2, ,0,2
chateal,19-24,Birth Control,3/12/15,4,5,Female,0,5
cheratussin ac,45-54,Cough,2/27/19,3,5,Female,2,5
cheratussin ac, ,Cold Symptoms,9/7/11,5,5, ,0,5
chest congestion relief dm, ,Cough,12/1/10,4,4, ,0,4
children's benadryl allergy,0-2,Hives,10/17/08,4,4,Female,0,4
children's claritin,6-Mar,Inflammation of the Nose due to an Allergy,3/12/08,5,5,Male,1,4
children's motrin, ,Fever,1/25/13,5,5,Female,1,5
chloramphenicol sod succinate vial,19-24,Typhoid Fever,11/9/12,5,5,Female,7,5
chlorhexidine gluconate mouthwash,13-18,Inflammation of the Gums,5/30/16,5,5,Male,0,5
chlorpheniramine maleate, ,Runny Nose,3/19/11,4,3, ,1,3
chlorzoxazone, ,Other,10/4/08,1,1, ,0,1
chondroitin sulfate a sodium (bulk) 100 % powder, ,Other,12/5/08,3,3, ,0,3
cialis, ,Other,11/5/10,3,4, ,0,5
cialis, ,Inability to have an Erection,10/3/07,5,5, ,1,5
cialis,25-34,Inability to have an Erection,11/7/19,3,5,Female,0,4
cilostazol, ,Leg Pain when Walking; Absent at Rest,3/12/13,5,3, ,0,3
cilostazol, ,Leg Pain when Walking; Absent at Rest,12/7/08,2,3, ,1,3
cilostazol, ,Leg Pain when Walking; Absent at Rest,11/5/07,5,3,Male,8,3
cipro, ,Bladder Infection caused by Staphylococcus,8/10/11,3,4, ,0,4
cipro, ,Bacterial Urinary Tract Infection,12/9/09,1,1, ,1,1
cipro, ,Acute Maxillary Sinus H. Influenzae Bacteria Infection,2/14/09,2,2, ,0,2
cipro, ,Bacterial Urinary Tract Infection,11/7/07,5,5, ,25,5
cipro,19-24,Typhoid Fever,9/19/17,2,2,Male,0,3
cipro,19-24,Chronic Bronchitis caused by Moraxella Catarrhalis,1/4/12,4,5,Female,0,5
cipro,19-24,Complicated Peritonitis caused by Bacteroides Bacteria,4/4/11,5,4,Female,0,4
cipro,25-34,Infection of the Urinary Tract caused by Proteus Bacteria,12/29/10,5,1,Female,0,1
cipro,25-34,Bacterial Infection of Kidney due to E. Coli Organism,10/26/09,3,3,Female,0,3
cipro,25-34,Other,11/26/07,3,2,Male,0,2
"cipro suspension, microcapsule reconstituted", ,Bladder Infection caused by Staphylococcus,8/10/11,3,4, ,0,4
